IdCruceros,idNacionalidad,"Pais",Fecha,idfecha,idPuerto,"Puerto",TotalPersonas,CantidadVisitas,GastoTotal,GastoTours,GastoAlimentacion,GastoTransporte,GastoShopping,GastoOtros
2442,19,"Brasil",2017-03-10,13583,1,"Montevideo",2,0,500.0,0.0,0.0,0.0,500.0,0.0
2443,19,"Brasil",2017-03-10,13583,1,"Montevideo",3,0,50.0,0.0,0.0,0.0,50.0,0.0
2444,19,"Brasil",2017-03-10,13583,1,"Montevideo",2,1,200.0,0.0,50.0,0.0,150.0,0.0
2445,19,"Brasil",2017-03-10,13583,1,"Montevideo",2,0,200.0,0.0,0.0,0.0,200.0,0.0
2446,19,"Brasil",2017-03-10,13583,1,"Montevideo",2,0,200.0,80.0,0.0,0.0,120.0,0.0
2447,19,"Brasil",2017-03-10,13583,1,"Montevideo",2,0,150.0,150.0,0.0,0.0,0.0,0.0
2448,19,"Brasil",2017-03-10,13583,1,"Montevideo",3,2,50.0,0.0,0.0,0.0,50.0,0.0
2449,19,"Brasil",2017-03-10,13583,1,"Montevideo",2,0,20.0,0.0,20.0,0.0,0.0,0.0
2450,19,"Brasil",2017-03-10,13583,1,"Montevideo",2,0,300.0,120.0,0.0,0.0,180.0,0.0
2493,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,500.0,0.0,0.0,0.0,500.0,0.0
2494,19,"Brasil",2017-03-17,13590,1,"Montevideo",1,0,600.0,0.0,0.0,0.0,600.0,0.0
2495,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,3,1000.0,0.0,0.0,0.0,0.0,1000.0
2496,19,"Brasil",2017-03-17,13590,1,"Montevideo",1,2,300.0,0.0,0.0,0.0,300.0,0.0
2497,19,"Brasil",2017-03-17,13590,1,"Montevideo",1,0,1000.0,0.0,0.0,0.0,1000.0,0.0
2498,19,"Brasil",2017-03-17,13590,1,"Montevideo",4,0,400.0,140.0,0.0,0.0,360.0,0.0
2499,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,40.0,0.0,0.0,0.0,40.0,0.0
2500,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,3,150.0,0.0,0.0,0.0,150.0,0.0
2501,55,"Alemania",2017-03-17,13590,1,"Montevideo",2,0,70.0,0.0,0.0,0.0,70.0,0.0
2502,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,300.0,0.0,0.0,0.0,300.0,0.0
2503,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,150.0,0.0,0.0,0.0,150.0,0.0
2504,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,60.0,0.0,0.0,0.0,60.0,0.0
2505,19,"Brasil",2017-03-17,13590,1,"Montevideo",1,2,200.0,0.0,0.0,0.0,200.0,0.0
2506,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,200.0,0.0,0.0,0.0,200.0,0.0
2507,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,500.0,0.0,0.0,0.0,500.0,0.0
2508,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,2,30.0,0.0,30.0,0.0,0.0,0.0
2509,19,"Brasil",2017-03-17,13590,1,"Montevideo",1,5,8.0,0.0,0.0,0.0,0.0,8.0
2510,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,150.0,0.0,0.0,0.0,150.0,0.0
2511,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,2,250.0,0.0,0.0,0.0,250.0,0.0
2512,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,700.0,0.0,360.0,0.0,340.0,0.0
2513,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,200.0,0.0,0.0,0.0,200.0,0.0
2514,19,"Brasil",2017-03-17,13590,1,"Montevideo",1,0,150.0,0.0,0.0,0.0,150.0,0.0
2515,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,200.0,0.0,0.0,0.0,200.0,0.0
2516,19,"Brasil",2017-03-17,13590,1,"Montevideo",3,0,0.0,0.0,0.0,0.0,0.0,0.0
2517,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,100.0,0.0,0.0,100.0,0.0,0.0
2518,19,"Brasil",2017-03-17,13590,1,"Montevideo",3,2,30.0,0.0,0.0,0.0,30.0,0.0
2519,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,290.0,0.0,0.0,0.0,290.0,0.0
2520,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,80.0,0.0,0.0,0.0,80.0,0.0
2521,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,5,128.0,0.0,0.0,0.0,0.0,128.0
2522,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,20.0,0.0,20.0,0.0,0.0,0.0
2523,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,1,20.0,0.0,0.0,0.0,20.0,0.0
2524,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,70.0,70.0,0.0,0.0,0.0,0.0
2525,19,"Brasil",2017-03-17,13590,1,"Montevideo",3,0,50.0,0.0,0.0,0.0,50.0,0.0
2526,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,200.0,0.0,0.0,100.0,100.0,0.0
2527,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,2,1200.0,0.0,0.0,0.0,1200.0,0.0
2528,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,500.0,0.0,0.0,0.0,500.0,0.0
2529,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,200.0,0.0,0.0,50.0,150.0,0.0
2530,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,0,0.0,0.0,450.0,0.0,120.0,0.0
2531,19,"Brasil",2017-03-17,13590,1,"Montevideo",2,2,40.0,0.0,0.0,0.0,40.0,0.0
2532,19,"Brasil",2017-03-17,13590,1,"Montevideo",4,3,50.0,0.0,0.0,0.0,50.0,0.0
2614,54,"Gran Bretaña",2017-03-23,13596,1,"Montevideo",2,1,1500.0,1300.0,0.0,0.0,200.0,0.0
2615,55,"Alemania",2017-03-23,13596,1,"Montevideo",2,0,40.0,0.0,10.0,0.0,30.0,0.0
2616,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,1,0.0,0.0,0.0,0.0,0.0,0.0
2617,41,"Canada",2017-03-23,13596,1,"Montevideo",2,0,5.0,0.0,0.0,0.0,5.0,0.0
2618,41,"Canada",2017-03-23,13596,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2619,10,"Argentina",2017-03-23,13596,1,"Montevideo",2,5,500.0,0.0,0.0,0.0,500.0,0.0
2620,41,"Canada",2017-03-23,13596,1,"Montevideo",2,0,20.0,0.0,0.0,0.0,20.0,0.0
2621,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,200.0,0.0,0.0,0.0,200.0,0.0
2622,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",1,5,30.0,0.0,30.0,0.0,0.0,0.0
2623,41,"Canada",2017-03-23,13596,1,"Montevideo",2,0,30.0,0.0,0.0,0.0,30.0,0.0
2624,69,"Otro pais de Asia",2017-03-23,13596,1,"Montevideo",1,3,55.0,0.0,55.0,0.0,0.0,0.0
2625,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,1,150.0,0.0,0.0,0.0,0.0,0.0
2626,59,"Otro de Europa",2017-03-23,13596,1,"Montevideo",2,0,800.0,0.0,600.0,0.0,200.0,0.0
2627,55,"Alemania",2017-03-23,13596,1,"Montevideo",1,0,10.0,0.0,0.0,0.0,0.0,0.0
2628,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2629,54,"Gran Bretaña",2017-03-23,13596,1,"Montevideo",2,0,200.0,200.0,0.0,0.0,0.0,0.0
2630,41,"Canada",2017-03-23,13596,1,"Montevideo",3,0,200.0,0.0,0.0,0.0,200.0,0.0
2631,41,"Canada",2017-03-23,13596,1,"Montevideo",1,5,150.0,0.0,75.0,0.0,75.0,0.0
2632,79,"Africa u Oceania",2017-03-23,13596,1,"Montevideo",1,0,50.0,0.0,50.0,0.0,0.0,0.0
2633,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,50.0,0.0,0.0,0.0,50.0,0.0
2634,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,150.0,0.0,75.0,0.0,75.0,0.0
2635,59,"Otro de Europa",2017-03-23,13596,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2636,69,"Otro pais de Asia",2017-03-23,13596,1,"Montevideo",1,5,20.0,0.0,20.0,0.0,0.0,0.0
2637,54,"Gran Bretaña",2017-03-23,13596,1,"Montevideo",2,0,400.0,0.0,200.0,0.0,200.0,0.0
2638,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",1,0,20.0,0.0,0.0,0.0,20.0,0.0
2639,59,"Otro de Europa",2017-03-23,13596,1,"Montevideo",2,0,50.0,0.0,0.0,0.0,50.0,0.0
2640,62,"China",2017-03-23,13596,1,"Montevideo",3,0,25.0,0.0,0.0,25.0,0.0,0.0
2641,57,"Suiza",2017-03-23,13596,1,"Montevideo",1,1,50.0,0.0,0.0,0.0,0.0,0.0
2642,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",1,0,0.0,0.0,0.0,0.0,0.0,0.0
2643,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",4,0,40.0,0.0,40.0,0.0,0.0,0.0
2644,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,2,50.0,0.0,50.0,0.0,0.0,0.0
2645,59,"Otro de Europa",2017-03-23,13596,1,"Montevideo",1,0,4.0,0.0,0.0,0.0,0.0,4.0
2646,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,20.0,0.0,0.0,0.0,0.0,20.0
2647,59,"Otro de Europa",2017-03-23,13596,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2648,55,"Alemania",2017-03-23,13596,1,"Montevideo",2,0,20.0,0.0,0.0,0.0,20.0,0.0
2649,79,"Africa u Oceania",2017-03-23,13596,1,"Montevideo",2,1,30.0,30.0,0.0,0.0,0.0,0.0
2650,10,"Argentina",2017-03-23,13596,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2651,41,"Canada",2017-03-23,13596,1,"Montevideo",2,0,100.0,80.0,0.0,0.0,20.0,0.0
2652,59,"Otro de Europa",2017-03-23,13596,1,"Montevideo",2,4,30.0,0.0,30.0,0.0,0.0,0.0
2653,69,"Otro pais de Asia",2017-03-23,13596,1,"Montevideo",1,2,100.0,0.0,50.0,0.0,50.0,0.0
2654,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,50.0,0.0,50.0,0.0,0.0,0.0
2655,41,"Canada",2017-03-23,13596,1,"Montevideo",2,0,145.0,0.0,0.0,0.0,145.0,0.0
2656,79,"Africa u Oceania",2017-03-23,13596,1,"Montevideo",2,0,80.0,0.0,0.0,0.0,80.0,0.0
2657,41,"Canada",2017-03-23,13596,1,"Montevideo",2,0,1000.0,0.0,1000.0,0.0,0.0,0.0
2658,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",1,0,100.0,0.0,0.0,0.0,100.0,0.0
2659,41,"Canada",2017-03-23,13596,1,"Montevideo",2,0,10.0,0.0,10.0,0.0,0.0,0.0
2660,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,250.0,100.0,0.0,0.0,150.0,0.0
2661,41,"Canada",2017-03-23,13596,1,"Montevideo",2,0,20.0,0.0,0.0,0.0,20.0,0.0
2662,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,16.0,0.0,0.0,0.0,16.0,0.0
2663,69,"Otro pais de Asia",2017-03-23,13596,1,"Montevideo",2,0,70.0,0.0,70.0,0.0,0.0,0.0
2664,79,"Africa u Oceania",2017-03-23,13596,1,"Montevideo",2,0,25.0,0.0,0.0,0.0,25.0,0.0
2665,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",1,0,50.0,0.0,0.0,0.0,50.0,0.0
2666,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,1000.0,0.0,0.0,0.0,1000.0,0.0
2667,32,"Colombia",2017-03-23,13596,1,"Montevideo",1,0,0.0,15.0,0.0,0.0,15.0,0.0
2668,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,60.0,0.0,60.0,0.0,0.0,0.0
2669,32,"Colombia",2017-03-23,13596,1,"Montevideo",2,1,90.0,0.0,0.0,90.0,0.0,0.0
2670,59,"Otro de Europa",2017-03-23,13596,1,"Montevideo",1,0,400.0,0.0,0.0,0.0,400.0,0.0
2671,59,"Otro de Europa",2017-03-23,13596,1,"Montevideo",1,3,100.0,0.0,0.0,0.0,100.0,0.0
2672,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,12.0,0.0,12.0,0.0,0.0,0.0
2673,41,"Canada",2017-03-23,13596,1,"Montevideo",2,0,200.0,0.0,0.0,0.0,0.0,0.0
2674,41,"Canada",2017-03-23,13596,1,"Montevideo",1,0,30.0,0.0,0.0,0.0,30.0,0.0
2675,79,"Africa u Oceania",2017-03-23,13596,1,"Montevideo",1,0,30.0,0.0,30.0,0.0,0.0,0.0
2676,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,100.0,0.0,0.0,40.0,60.0,0.0
2677,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,20.0,0.0,0.0,0.0,20.0,0.0
2678,69,"Otro pais de Asia",2017-03-23,13596,1,"Montevideo",2,0,70.0,0.0,70.0,0.0,0.0,0.0
2679,69,"Otro pais de Asia",2017-03-23,13596,1,"Montevideo",2,0,10.0,0.0,0.0,0.0,10.0,0.0
2680,54,"Gran Bretaña",2017-03-23,13596,1,"Montevideo",3,0,3.0,0.0,0.0,0.0,3.0,0.0
2681,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,2,20.0,0.0,0.0,0.0,20.0,0.0
2682,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",1,0,30.0,0.0,0.0,0.0,30.0,0.0
2683,59,"Otro de Europa",2017-03-23,13596,1,"Montevideo",2,5,40.0,40.0,0.0,0.0,0.0,0.0
2684,41,"Canada",2017-03-23,13596,1,"Montevideo",1,0,31.0,0.0,0.0,0.0,31.0,0.0
2685,79,"Africa u Oceania",2017-03-23,13596,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2686,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,40.0,0.0,0.0,0.0,0.0,40.0
2687,63,"Japon",2017-03-23,13596,1,"Montevideo",1,0,50.0,0.0,0.0,0.0,50.0,0.0
2688,59,"Otro de Europa",2017-03-23,13596,1,"Montevideo",2,0,80.0,0.0,0.0,0.0,40.0,40.0
2689,70,"EE.UU.",2017-03-23,13596,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2690,41,"Canada",2017-03-23,13596,1,"Montevideo",2,1,150.0,0.0,0.0,0.0,0.0,0.0
2691,41,"Canada",2017-03-23,13596,1,"Montevideo",1,0,30.0,0.0,0.0,0.0,30.0,0.0
2692,59,"Otro de Europa",2017-03-23,13596,1,"Montevideo",2,0,40.0,0.0,40.0,0.0,0.0,0.0
2693,79,"Africa u Oceania",2017-03-23,13596,1,"Montevideo",2,0,50.0,0.0,0.0,0.0,50.0,0.0
2694,79,"Africa u Oceania",2017-03-23,13596,1,"Montevideo",2,0,60.0,0.0,0.0,0.0,60.0,0.0
2735,41,"Canada",2017-04-12,13616,1,"Montevideo",3,0,100.0,0.0,0.0,0.0,100.0,0.0
2736,51,"España",2017-04-12,13616,1,"Montevideo",6,0,3000.0,2400.0,600.0,0.0,0.0,0.0
2737,10,"Argentina",2017-04-12,13616,1,"Montevideo",2,0,215.0,0.0,215.0,0.0,0.0,0.0
2738,59,"Otro de Europa",2017-04-12,13616,1,"Montevideo",2,0,200.0,180.0,0.0,0.0,20.0,0.0
2739,62,"China",2017-04-12,13616,1,"Montevideo",2,0,15.0,0.0,0.0,0.0,15.0,0.0
2740,19,"Brasil",2017-04-12,13616,1,"Montevideo",2,0,110.0,40.0,12.0,0.0,58.0,0.0
2741,70,"EE.UU.",2017-04-12,13616,1,"Montevideo",1,0,10.0,0.0,10.0,0.0,0.0,0.0
2742,70,"EE.UU.",2017-04-12,13616,1,"Montevideo",2,0,50.0,0.0,50.0,0.0,0.0,0.0
2743,70,"EE.UU.",2017-04-12,13616,1,"Montevideo",1,0,28.0,20.0,8.0,0.0,0.0,0.0
2744,41,"Canada",2017-04-12,13616,1,"Montevideo",2,0,150.0,150.0,0.0,0.0,0.0,0.0
2745,57,"Suiza",2017-04-12,13616,1,"Montevideo",2,0,50.0,0.0,50.0,0.0,0.0,0.0
2746,70,"EE.UU.",2017-04-12,13616,1,"Montevideo",2,0,150.0,0.0,50.0,0.0,100.0,0.0
2747,32,"Colombia",2017-04-12,13616,1,"Montevideo",1,2,6.0,0.0,6.0,0.0,0.0,0.0
2748,32,"Colombia",2017-04-12,13616,1,"Montevideo",6,0,0.0,0.0,0.0,0.0,0.0,0.0
2749,59,"Otro de Europa",2017-04-12,13616,1,"Montevideo",2,0,50.0,0.0,0.0,0.0,50.0,0.0
2750,70,"EE.UU.",2017-04-12,13616,1,"Montevideo",2,0,200.0,0.0,200.0,0.0,0.0,0.0
2751,41,"Canada",2017-04-12,13616,1,"Montevideo",2,0,150.0,0.0,800.0,0.0,0.0,0.0
2752,49,"Otro de America",2017-04-12,13616,1,"Montevideo",2,0,40.0,40.0,0.0,0.0,0.0,0.0
2753,40,"Chile",2017-04-12,13616,1,"Montevideo",2,1,60.0,0.0,0.0,0.0,60.0,0.0
2754,70,"EE.UU.",2017-04-12,13616,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2755,41,"Canada",2017-04-12,13616,1,"Montevideo",2,1,20.0,0.0,20.0,0.0,0.0,0.0
2756,35,"Peru",2017-04-12,13616,1,"Montevideo",1,2,0.0,0.0,0.0,0.0,0.0,0.0
2757,19,"Brasil",2017-04-12,13616,1,"Montevideo",2,2,300.0,0.0,0.0,0.0,300.0,0.0
2758,70,"EE.UU.",2017-04-12,13616,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2759,79,"Africa u Oceania",2017-04-12,13616,1,"Montevideo",2,0,150.0,0.0,50.0,0.0,100.0,0.0
2760,69,"Otro pais de Asia",2017-04-12,13616,1,"Montevideo",2,0,1000.0,0.0,0.0,0.0,0.0,0.0
2761,19,"Brasil",2017-04-12,13616,1,"Montevideo",1,1,0.0,0.0,0.0,0.0,0.0,0.0
2762,41,"Canada",2017-04-12,13616,1,"Montevideo",2,0,60.0,50.0,0.0,0.0,10.0,0.0
2763,70,"EE.UU.",2017-04-12,13616,1,"Montevideo",2,0,300.0,0.0,0.0,0.0,0.0,0.0
2764,54,"Gran Bretaña",2017-04-12,13616,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,60.0,0.0
2765,70,"EE.UU.",2017-04-12,13616,1,"Montevideo",2,0,200.0,0.0,0.0,0.0,0.0,0.0
2766,79,"Africa u Oceania",2017-04-12,13616,1,"Montevideo",2,0,400.0,0.0,100.0,0.0,300.0,0.0
2767,41,"Canada",2017-04-12,13616,1,"Montevideo",2,0,400.0,0.0,0.0,0.0,0.0,0.0
2768,19,"Brasil",2017-04-12,13616,1,"Montevideo",2,3,360.0,0.0,80.0,0.0,280.0,0.0
2769,41,"Canada",2017-04-12,13616,1,"Montevideo",1,0,120.0,0.0,80.0,0.0,40.0,0.0
2770,19,"Brasil",2017-04-12,13616,1,"Montevideo",2,0,1000.0,0.0,0.0,0.0,0.0,0.0
2771,42,"Mexico",2017-04-12,13616,1,"Montevideo",2,0,10000.0,0.0,2000.0,1000.0,7000.0,0.0
2772,19,"Brasil",2017-04-12,13616,1,"Montevideo",1,1,800.0,0.0,800.0,0.0,0.0,0.0
2773,49,"Otro de America",2017-04-12,13616,1,"Montevideo",2,1,0.0,0.0,0.0,0.0,0.0,0.0
2774,54,"Gran Bretaña",2017-04-12,13616,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2775,70,"EE.UU.",2017-11-06,13824,1,"Montevideo",4,0,180.0,0.0,98.92,0.0,81.08,0.0
2776,79,"Africa u Oceania",2017-11-06,13824,1,"Montevideo",2,0,150.0,0.0,0.0,0.0,150.0,0.0
2777,54,"Gran Bretaña",2017-11-06,13824,1,"Montevideo",4,0,270.0,0.0,170.0,0.0,100.0,0.0
2778,41,"Canada",2017-11-06,13824,1,"Montevideo",2,0,100.0,0.0,0.0,0.0,100.0,0.0
2779,41,"Canada",2017-11-06,13824,1,"Montevideo",2,0,150.0,0.0,80.0,0.0,70.0,0.0
2780,57,"Suiza",2017-11-06,13824,1,"Montevideo",4,0,250.0,0.0,200.0,0.0,50.0,0.0
2781,79,"Africa u Oceania",2017-11-06,13824,1,"Montevideo",2,0,50.0,0.0,0.0,0.0,50.0,0.0
2782,59,"Otro de Europa",2017-11-06,13824,1,"Montevideo",2,0,150.0,50.0,80.0,0.0,20.0,0.0
2783,54,"Gran Bretaña",2017-11-06,13824,1,"Montevideo",2,0,120.0,0.0,100.0,0.0,20.0,0.0
2784,41,"Canada",2017-11-06,13824,1,"Montevideo",2,0,80.0,80.0,0.0,0.0,0.0,0.0
2785,19,"Brasil",2017-11-06,13824,1,"Montevideo",2,0,50.0,50.0,0.0,0.0,0.0,0.0
2786,59,"Otro de Europa",2017-11-06,13824,1,"Montevideo",2,0,150.0,0.0,150.0,0.0,0.0,0.0
2787,59,"Otro de Europa",2017-11-06,13824,1,"Montevideo",2,0,90.0,0.0,90.0,0.0,0.0,0.0
2788,70,"EE.UU.",2017-11-06,13824,1,"Montevideo",1,0,80.0,0.0,80.0,0.0,0.0,0.0
2789,70,"EE.UU.",2017-11-06,13824,1,"Montevideo",2,0,100.0,0.0,50.0,0.0,0.0,50.0
2790,54,"Gran Bretaña",2017-11-06,13824,1,"Montevideo",2,0,50.0,0.0,50.0,0.0,0.0,0.0
2791,55,"Alemania",2017-11-06,13824,1,"Montevideo",2,0,40.0,0.0,40.0,0.0,0.0,0.0
2792,41,"Canada",2017-11-06,13824,1,"Montevideo",2,0,30.0,0.0,30.0,0.0,0.0,0.0
2793,59,"Otro de Europa",2017-11-06,13824,1,"Montevideo",2,0,30.0,0.0,30.0,0.0,0.0,0.0
2794,55,"Alemania",2017-11-06,13824,1,"Montevideo",2,0,1.17,0.0,1.17,0.0,0.0,0.0
2795,69,"Otro pais de Asia",2017-11-06,13824,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2796,55,"Alemania",2017-11-06,13824,1,"Montevideo",2,0,50.0,0.0,0.0,0.0,0.0,50.0
2797,41,"Canada",2017-11-06,13824,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2798,42,"Mexico",2017-11-06,13824,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2799,41,"Canada",2017-11-06,13824,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2800,69,"Otro pais de Asia",2017-11-06,13824,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2801,70,"EE.UU.",2017-11-06,13824,1,"Montevideo",4,0,171.05,60.07,64.33,0.0,0.0,46.65
2802,41,"Canada",2017-11-06,13824,1,"Montevideo",2,0,70.0,0.0,38.47,0.0,31.53,0.0
2803,41,"Canada",2017-11-06,13824,1,"Montevideo",2,0,120.0,0.0,65.94,0.0,54.06,0.0
2804,10,"Argentina",2017-12-09,13857,1,"Montevideo",2,0,200.0,0.0,120.0,0.0,80.0,0.0
2805,10,"Argentina",2017-12-09,13857,1,"Montevideo",1,0,11.99,0.0,0.0,0.0,11.99,0.0
2806,19,"Brasil",2017-12-09,13857,1,"Montevideo",3,0,7.36,0.0,0.0,0.0,7.36,0.0
2807,10,"Argentina",2017-12-09,13857,1,"Montevideo",1,0,1.6,0.0,0.0,0.0,1.6,0.0
2808,10,"Argentina",2017-12-09,13857,1,"Montevideo",4,0,1.28,0.0,0.0,0.0,1.28,0.0
2809,19,"Brasil",2017-12-09,13857,1,"Montevideo",3,0,0.96,0.0,0.0,0.0,0.96,0.0
2810,10,"Argentina",2017-12-09,13857,1,"Montevideo",2,0,0.64,0.0,0.0,0.0,0.64,0.0
2811,19,"Brasil",2017-12-09,13857,1,"Montevideo",2,0,0.6,0.0,0.0,0.0,0.6,0.0
2812,10,"Argentina",2017-12-09,13857,1,"Montevideo",3,0,5.42,5.42,0.0,0.0,0.0,0.0
2813,10,"Argentina",2017-12-09,13857,1,"Montevideo",4,0,100.0,0.0,100.0,0.0,0.0,0.0
2814,69,"Otro pais de Asia",2017-12-09,13857,1,"Montevideo",2,0,100.0,0.0,100.0,0.0,0.0,0.0
2815,19,"Brasil",2017-12-09,13857,1,"Montevideo",2,0,50.0,0.0,50.0,0.0,0.0,0.0
2816,19,"Brasil",2017-12-09,13857,1,"Montevideo",2,0,18.41,0.0,18.41,0.0,0.0,0.0
2817,19,"Brasil",2017-12-09,13857,1,"Montevideo",2,0,3.96,0.0,3.96,0.0,0.0,0.0
2818,10,"Argentina",2017-12-09,13857,1,"Montevideo",2,0,1.2,0.0,1.2,0.0,0.0,0.0
2819,10,"Argentina",2017-12-09,13857,1,"Montevideo",1,0,0.0,0.0,0.0,0.0,0.0,0.0
2820,10,"Argentina",2017-12-09,13857,1,"Montevideo",1,0,0.0,0.0,0.0,0.0,0.0,0.0
2821,19,"Brasil",2017-12-09,13857,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2822,19,"Brasil",2017-12-09,13857,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2823,19,"Brasil",2017-12-09,13857,1,"Montevideo",2,0,0.0,0.0,0.0,0.0,0.0,0.0
2824,19,"Brasil",2017-12-12,13860,1,"Montevideo",3,0,300.0,0.0,0.0,0.0,300.0,0.0
2825,19,"Brasil",2017-12-12,13860,1,"Montevideo",4,0,180.0,0.0,0.0,0.0,180.0,0.0
2826,19,"Brasil",2017-12-12,13860,1,"Montevideo",2,0,50.0,0.0,0.0,0.0,50.0,0.0
2827,19,"Brasil",2017-12-12,13860,1,"Montevideo",3,0,46.03,0.0,0.0,0.0,46.03,0.0
2828,19,"Brasil",2017-12-12,13860,1,"Montevideo",2,0,41.42,0.0,13.81,0.0,27.62,0.0
2829,19,"Brasil",2017-12-12,13860,1,"Montevideo",2,0,11.05,0.0,0.0,0.0,11.05,0.0
2830,19,"Brasil",2017-12-12,13860,1,"Montevideo",2,0,9.21,0.0,0.0,0.0,9.21,0.0
2831,19,"Brasil",2017-12-12,13860,1,"Montevideo",3,0,5.52,0.0,0.0,0.0,5.52,0.0
2832,19,"Brasil",2017-12-12,13860,1,"Montevideo",2,0,2.16,0.0,0.0,0.0,2.16,0.0
2833,19,"Brasil",2017-12-12,13860,1,"Montevideo",2,0,1.2,0.0,0.0,0.0,1.2,0.0
2834,19,"Brasil",2017-12-12,13860,1,"Montevideo",3,0,1.2,0.0,0.0,0.0,1.2,0.0
2835,19,"Brasil",2017-12-12,13860,1,"Montevideo",2,0,0.55,0.0,0.0,0.0,0.55,0.0
2836,19,"Brasil",2017-12-12,13860,1,"Montevideo",2,0,0.36,0.0,0.0,0.0,0.36,0.0
2837,19,"Brasil",2017-12-12,13860,1,"Montevideo",3,0,0.36,0.0,0.0,0.0,0.36,0.0
2838,19,"Brasil",2017-12-12,13860,1,"Montevideo",2,0,27.62,0.0,27.62,0.0,0.0,0.0
2839,19,"Brasil",2017-12-12,13860,1,"Montevideo",2,0,18.41,0.0,18.41,0.0,0.0,0.0
